Date,asset,spd,carry,endo
2014-10-03,CHF,-0.016780840905755767,-9.964119391296682e-6,-0.016790805025147064
2014-10-10,CHF,0.01080754570207617,-3.846538512879142e-6,0.010803699163563291
2014-10-17,CHF,0.011348235687673687,-3.788834750973073e-6,0.011344446852922714
2014-10-24,CHF,-0.005900343743072502,-2.8078972891964596e-6,-0.005903151640361698
2014-10-31,CHF,-0.011177969611749466,-5.731623285070729e-6,-0.011183701235034538
2014-11-07,CHF,-0.003732895251297233,-1.0637556940284754e-5,-0.0037435328082375176
2014-11-14,CHF,0.007375507386400838,-9.040586242736123e-6,0.0073664668001581024
2014-11-21,CHF,-0.010991400576595166,-1.3408519565920438e-5,-0.011004809096161087
2014-11-28,CHF,0.00454781145593109,-4.6826194529777095e-5,0.004500985261401313
2014-12-05,CHF,-0.013888397713947124,-4.672980650898324e-5,-0.013935127520456107
2014-12-12,CHF,0.015443527362284246,-5.303460067302303e-5,0.015390492761611222
2014-12-19,CHF,-0.021046924428933234,-5.34202820810982e-5,-0.02110034471101433
2014-12-26,CHF,-0.003245768140111389,-9.581522162119029e-5,-0.003341583361732579
2015-01-02,CHF,-0.014277338842441584,-4.994942783740691e-5,-0.01432728827027899
2015-01-09,CHF,-0.012500162764231416,-4.900469264781985e-5,-0.012549167456879236
2015-01-16,CHF,0.1665343807035109,-2.3307986953843138e-4,0.16630130083397246
2015-01-23,CHF,-0.024615919701326955,-6.411270521280857e-4,-0.02525704675345504
2015-01-30,CHF,-0.0445555003416022,-3.312793901990013e-4,-0.044886779731801205
2015-02-06,CHF,-0.007146754836852856,-3.0097765218756867e-4,-0.007447732489040425
2015-02-13,CHF,-0.005809591380419504,-2.488142405978007e-4,-0.006058405621017305
2015-02-20,CHF,-0.006415761955717081,-2.4715840988115e-4,-0.006662920365598231
2015-02-27,CHF,-0.01701494152885047,-2.2463379853817034e-4,-0.01723957532738864
2015-03-06,CHF,-0.03267826717942725,-1.8177951488836526e-4,-0.032860046694315616
2015-03-13,CHF,-0.019683302673402313,-1.9115847892443364e-4,-0.019874461152326748
2015-03-20,CHF,0.03069707910897599,-1.95509696479691e-4,0.0305015694124963
2015-03-27,CHF,0.013836049323499466,-2.4476257783106797e-4,0.013591286745668398
2015-04-03,CHF,0.01055666976526455,-2.34987560352681e-4,0.01032168220491187
2015-04-10,CHF,-0.028383923281727928,-1.927317966379035e-4,-0.02857665507836583
2015-04-17,CHF,0.027963711068379995,-2.0802493383367598e-4,0.02775568613454632
2015-04-24,CHF,-0.0018887728595167186,-1.8552666818021614e-4,-0.0020742995276969347
2015-05-01,CHF,0.022796936989560278,-1.8791513132365614e-4,0.02260902185823662
2015-05-08,CHF,0.0022547923870891162,-1.836044620730712e-4,0.002071187925016045
2015-05-15,CHF,0.015272433321871198,-1.8645871606427496e-4,0.015085974605806924
2015-05-22,CHF,-0.029361683355963147,-1.6825312586053257e-4,-0.02952993648182368
2015-05-29,CHF,0.0033973915255736675,-1.926346745329118e-4,0.0032047568510407557
2015-06-05,CHF,6.382978940119716e-4,-1.7420977477588308e-4,4.640881192360885e-4
2015-06-12,CHF,0.01166724500533757,-1.6739955533998e-4,0.011499845449997591
2015-06-19,CHF,0.01224085045495639,-1.8100299414236816e-4,0.012059847460814021
2015-06-26,CHF,-0.01707411264297573,-1.8680824566732996e-4,-0.01726092088864306
2015-07-03,CHF,-0.007578624094213414,-1.9768567450836855e-4,-0.007776309768721783
2015-07-10,CHF,0.0018093773229683405,-1.6243407818015976e-4,0.0016469432447881807
2015-07-17,CHF,-0.023998625685888328,-1.5547293127014092e-4,-0.02415409861715847
2015-07-24,CHF,-0.0014549992174037948,-1.611541239539534e-4,-0.0016161533413577482
2015-07-31,CHF,-0.00352478075902464,-1.6365593214412303e-4,-0.003688436691168763
2015-08-07,CHF,-0.0180499208664569,-1.4556879034120348e-4,-0.018195489656798104
2015-08-14,CHF,0.008369103757815417,-1.528558815867708e-4,0.008216247876228646
2015-08-21,CHF,0.03027854464175676,-1.5840057182818826e-4,0.03012014406992857
2015-08-28,CHF,-0.017903425385094138,-1.5884654295027388e-4,-0.01806227192804441
2015-09-04,CHF,-0.007958287054402748,-1.740157180503611e-4,-0.00813230277245311
2015-09-11,CHF,0.002267340969273876,-1.788289028480006e-4,0.0020885120664258755
2015-09-18,CHF,2.063770516044089e-4,-1.823425120367517e-4,2.403453956765719e-5
2015-09-25,CHF,-0.010777625493829279,-1.8119712138926e-4,-0.01095882261521854
2015-10-02,CHF,0.008200968567100675,-1.6198802385451565e-4,0.00803898054324616
2015-10-09,CHF,0.010242705036551666,-1.56190258924541e-4,0.010086514777627125
2015-10-16,CHF,0.00824940719607644,-1.5661679075550908e-4,0.00809279040532093
2015-10-23,CHF,-0.02577382227015651,-1.498709411865215e-4,-0.02592369321134303
2015-10-30,CHF,-0.009458499195405078,-1.459175775306447e-4,-0.009604416772935723
2015-11-06,CHF,-0.01755927320804665,-1.5401897081106138e-4,-0.017713292178857712
