Date,Asset,y_hat
2013-04-26,CAD,0.006652159489029768
2013-05-03,CAD,-0.013453917172844552
2013-05-10,CAD,-0.0019568789151688006
2013-05-17,CAD,0.010679166468021117
2013-05-24,CAD,-0.004938713850958681
2013-05-31,CAD,-0.009402818351210564
2013-06-07,CAD,0.0037551038691978514
2013-06-14,CAD,-0.0014450445996571082
2013-06-21,CAD,0.0019070691846463633
2013-06-28,CAD,-0.0038009234204531804
2013-07-05,CAD,-7.427026327452907e-4
2013-07-12,CAD,0.005263079759490788
2013-07-19,CAD,0.0036247172400563216
2013-07-26,CAD,0.01544818247530964
2013-08-02,CAD,0.002424376279590953
2013-08-09,CAD,-0.023400957622753907
2013-08-16,CAD,-7.45439876043627e-5
2013-08-23,CAD,6.190453956706381e-4
2013-08-30,CAD,0.004792490571610781
2013-09-06,CAD,0.009101177751790828
2013-09-13,CAD,0.0010831929375170598
2013-09-20,CAD,0.008319983882062058
2013-09-27,CAD,0.01686333809703676
2013-10-04,CAD,0.0028197598742273587
2013-10-11,CAD,-0.010010904427895654
2013-10-18,CAD,-0.007397597839307823
2013-10-25,CAD,0.01926171203680821
2013-11-01,CAD,-0.022167785871037106
2013-11-08,CAD,-0.020686976616366787
2013-11-15,CAD,0.022418561630935387
2013-11-22,CAD,-0.012348963190155115
2013-11-29,CAD,0.005461940192156527
2013-12-06,CAD,0.00132586062566524
2013-12-13,CAD,0.031403716570755545
2013-12-20,CAD,0.02115026330458631
2013-12-27,CAD,-0.005471159518532815
2014-01-03,CAD,9.800477260077335e-4
2014-01-10,CAD,0.015733001000074975
2014-01-17,CAD,-0.02124111373684901
2014-01-24,CAD,-0.021349470319049536
2014-01-31,CAD,7.032151111962485e-5
2014-02-07,CAD,-0.006274751239472597
2014-02-14,CAD,-0.005501968299022534
2014-02-21,CAD,0.010218471977253634
2014-02-28,CAD,0.018737149440027658
2014-03-07,CAD,0.01588278536660229
2014-03-14,CAD,-0.009522258749700255
2014-03-21,CAD,6.423804708839858e-4
2014-03-28,CAD,0.006611504188325544
2014-04-04,CAD,-0.01844724247776282
2014-04-11,CAD,-0.001353187324473001
2014-04-18,CAD,-0.024910070951008584
2014-04-25,CAD,-0.002032099799292582
2014-05-02,CAD,-0.014620404230643775
2014-05-09,CAD,-0.017606639936379266
2014-05-16,CAD,0.007324228649483504
2014-05-23,CAD,-0.010394780008407739
2014-05-30,CAD,0.012614771316865725
2014-06-06,CAD,0.023877651389886224
2014-06-13,CAD,-0.01614455974221421
2014-06-20,CAD,-0.005595361470433597
2014-06-27,CAD,-0.010307594833119722
2014-07-04,CAD,0.01634967810614584
2014-07-11,CAD,-0.02209725003038145
2014-07-18,CAD,-0.010330577379219845
2014-07-25,CAD,-0.0016482180878340039
2014-08-01,CAD,0.011942951293460652
2014-08-08,CAD,0.003476240885874772
2014-08-15,CAD,0.0244415092863614
2014-08-22,CAD,0.016593495752794788
2014-08-29,CAD,-0.006604962264824455
2014-09-05,CAD,-0.01874323621095378
2014-09-12,CAD,-0.025311726679820318
2014-09-19,CAD,0.0062736825931426704
2014-09-26,CAD,-0.022056498558577754
2014-10-03,CAD,-0.005722736863097359
2014-10-10,CAD,-0.039409216738205924
2014-10-17,CAD,-0.029422856342114737
2014-10-24,CAD,0.027771302069490123
2014-10-31,CAD,-0.005528604512233777
2014-11-07,CAD,-0.017582270604252465
2014-11-14,CAD,-0.017196141017867067
2014-11-21,CAD,0.006985747941612394
2014-11-28,CAD,0.02579845544877376
2014-12-05,CAD,-0.01627179745261296
2014-12-12,CAD,-0.019199431913436562
2014-12-19,CAD,-0.032539871676336256
2014-12-26,CAD,0.01393019229748542
2015-01-02,CAD,-0.005374900728851302
2015-01-09,CAD,0.002705702411668157
2015-01-16,CAD,0.012412161456063019
2015-01-23,CAD,-0.004244090143742368
2015-01-30,CAD,-0.00618298232521311
2015-02-06,CAD,7.123804290887553e-4
2015-02-13,CAD,0.009977517133852039
2015-02-20,CAD,0.011664911360158407
2015-02-27,CAD,0.017074608451856595
2015-03-06,CAD,0.0013594263504845226
2015-03-13,CAD,0.013841862314202064
2015-03-20,CAD,-0.008590697521731382
2015-03-27,CAD,0.044958288862150836
2015-04-03,CAD,0.004180165023764665
2015-04-10,CAD,-0.004816274384388246
2015-04-17,CAD,-0.013808815779495616
2015-04-24,CAD,0.0016202991717423516
2015-05-01,CAD,0.029840769824052746
2015-05-08,CAD,0.03222259039732014
2015-05-15,CAD,0.005278361367602928
2015-05-22,CAD,0.0037588449945722166
2015-05-29,CAD,0.041567700948944825
2015-06-05,CAD,-0.022043523959395118
2015-06-12,CAD,0.03433320172839562
2015-06-19,CAD,0.03403137345461753
2015-06-26,CAD,0.04109262090087096
2015-07-03,CAD,0.0046700686758401055
2015-07-10,CAD,0.011761830314598086
2015-07-17,CAD,-0.007047114688720485
2015-07-24,CAD,0.017029770678916784
2015-07-31,CAD,-0.02688868691199402
2015-08-07,CAD,0.015545351395924856
2015-08-14,CAD,-0.014718974089794973
2015-08-21,CAD,0.018416892293576743
2015-08-28,CAD,0.00501748099347129
2015-09-04,CAD,0.018055622699463623
2015-09-11,CAD,0.006827723866377125
2015-09-18,CAD,-0.00530214456451053
2015-09-25,CAD,-0.01989413163550695
2015-10-02,CAD,-0.0037832729350799257
2015-10-09,CAD,-0.013361391308010602
2015-10-16,CAD,-0.0081430685154838
2015-10-23,CAD,0.0017976740450529466
2015-10-30,CAD,-0.012781300398734432
2015-11-06,CAD,-0.01639473600317219
2015-11-13,CAD,-0.0013455895166119645
2015-11-20,CAD,0.022676218871689493
2015-11-27,CAD,-3.4481832975040124e-4
2015-12-04,CAD,0.013890127373190009
2015-12-11,CAD,0.0021723515355546517
2015-12-18,CAD,0.014547637442120925
2015-12-25,CAD,0.023998256422229296
2016-01-01,CAD,-0.008722988571734171
2016-01-08,CAD,-0.010852770693869918
2016-01-15,CAD,-0.02459475051318199
2016-01-22,CAD,-0.016573750789010855
2016-01-29,CAD,0.0011730630530539148
2016-02-05,CAD,0.0036747147030920043
2016-02-12,CAD,0.01743492793173612
2016-02-19,CAD,-0.028781453486722695
2016-02-26,CAD,-0.011942415488685758
2016-03-04,CAD,-0.03411143231381641
2016-03-11,CAD,0.03179111546776667
2016-03-18,CAD,-0.047574516330009635
2016-03-25,CAD,0.03154136128866125
2016-04-01,CAD,0.03264707170487378
2016-04-08,CAD,0.003308881918551077
2016-04-15,CAD,-0.022020258335350165
2016-04-22,CAD,-0.03666050321865691
2016-04-29,CAD,0.022643016838829737
2016-05-06,CAD,0.004220975788825895
2016-05-13,CAD,0.02221969359430625
2016-05-20,CAD,0.010841149300715289
2016-05-27,CAD,0.04281749098975466
2016-06-03,CAD,0.002698395820567162
2016-06-10,CAD,0.01158508244078895
2016-06-17,CAD,-0.011004631480886248
2016-06-24,CAD,0.014648415767915916
2016-07-01,CAD,-0.0058165644779926366
2016-07-08,CAD,-0.020854270636285307
2016-07-15,CAD,7.783836100219957e-4
2016-07-22,CAD,-0.0058817906847668504
2016-07-29,CAD,0.003251890576011604
2016-08-05,CAD,0.0034479058140888586
2016-08-12,CAD,0.004769478362335711
2016-08-19,CAD,-0.029128400162826376
2016-08-26,CAD,0.010677128956359151
2016-09-02,CAD,-0.0029369092497490614
2016-09-09,CAD,-0.009108288344089385
2016-09-16,CAD,-0.009306318892333682
2016-09-23,CAD,0.018252058524446276
2016-09-30,CAD,0.009330713315235759
2016-10-07,CAD,-0.010069890958026875
2016-10-14,CAD,-0.004280401579849897
2016-10-21,CAD,0.008412964173419971
2016-10-28,CAD,NaN
2016-11-04,CAD,0.008722079806348721
2016-11-11,CAD,0.012271460414062584
2016-11-18,CAD,-0.010476903366648124
2016-11-25,CAD,0.031072220829824228
2016-12-02,CAD,0.04932645096094247
2016-12-09,CAD,-0.025195069632189343
2016-12-16,CAD,0.03026454023199972
2016-12-23,CAD,-0.04381801719657914
2016-12-30,CAD,-0.005872352919668712
2017-01-06,CAD,0.013122789347299704
2017-01-13,CAD,0.00336639410497847
2017-01-20,CAD,0.03425233403978045
2017-01-27,CAD,-0.02628840415581736
2017-02-03,CAD,0.014664004385248092
2017-02-10,CAD,-0.007327078305476412
2017-02-17,CAD,4.783399234193821e-4
2017-02-24,CAD,-0.032515599797153016
2017-03-03,CAD,-0.006489466976035735
2017-03-10,CAD,0.016300704324618148
2017-03-17,CAD,0.011938631062509301
2017-03-24,CAD,-0.01445114837665107
2017-03-31,CAD,-0.025601728729306706
2017-04-07,CAD,-0.03134259733465027
2017-04-14,CAD,-0.0031723729123463665
2017-04-21,CAD,0.02636546324215704
2017-04-28,CAD,0.009980097685098914
2017-05-05,CAD,-0.011668320049922326
2017-05-12,CAD,8.289220355386382e-4
2017-05-19,CAD,-0.011868994950297203
2017-05-26,CAD,0.0073145123998164235
2017-06-02,CAD,-0.017261588826073537
2017-06-09,CAD,-0.005354007723035263
2017-06-16,CAD,0.00841359626504475
2017-06-23,CAD,-0.007930759435002066
2017-06-30,CAD,0.004777667786047612
2017-07-07,CAD,-0.012217183601131117
2017-07-14,CAD,-0.0026114933454565244
2017-07-21,CAD,0.0031150205598808912
2017-07-28,CAD,0.001933799548178048
2017-08-04,CAD,0.0022559937929323417
2008-12-26,CHF,-0.00727942197728633
2009-01-02,CHF,0.011970981039407785
2009-01-09,CHF,-0.02017232212385356
2009-01-16,CHF,-0.02285552662765515
2009-01-23,CHF,-0.03956896870201794
2009-01-30,CHF,0.034370504314616745
2009-02-06,CHF,0.018057188549661905
2009-02-13,CHF,0.014285243303071805
2009-02-20,CHF,0.0034290080429228626
2009-02-27,CHF,-0.050258933412249115
2009-03-06,CHF,0.006153806068054239
2009-03-13,CHF,-0.03137712590830486
2009-03-20,CHF,0.04532878658118423
2009-03-27,CHF,-0.0381649295879803
2009-04-03,CHF,0.0652991335226389
2009-04-10,CHF,0.03422362897483505
2009-04-17,CHF,0.017508623434188676
2009-04-24,CHF,0.012158099926033596
2009-05-01,CHF,-0.024391702525856696
2009-05-08,CHF,-0.005308004658878188
2009-05-15,CHF,0.026078782962828187
2009-05-22,CHF,-0.004423888782137678
2009-05-29,CHF,-0.0184432034786901
2009-06-05,CHF,-0.024082819071425163
2009-06-12,CHF,-3.4111309053176414e-4
2009-06-19,CHF,-1.3518478756882764e-4
2009-06-26,CHF,0.0035415830256802817
2009-07-03,CHF,8.142692388881964e-4
2009-07-10,CHF,-0.01848266641387061
2009-07-17,CHF,0.012938555676691188
2009-07-24,CHF,0.01484307882598681
2009-07-31,CHF,0.013944069088994404
2009-08-07,CHF,0.013151471827896595
2009-08-14,CHF,-0.002574054585951678
2009-08-21,CHF,0.03310258942118706
2009-08-28,CHF,-0.0026268616860644954
2009-09-04,CHF,-0.01021391041724436
2009-09-11,CHF,-0.0237619445666599
2009-09-18,CHF,-0.0061547913166872855
2009-09-25,CHF,-0.007846751826041375
2009-10-02,CHF,0.009620824470342987
2009-10-09,CHF,0.017281014330408424
2009-10-16,CHF,-0.00862684214386776
2009-10-23,CHF,-0.0014823748100593398
2009-10-30,CHF,-0.0048988530870610345
2009-11-06,CHF,0.0058508122971649805
2009-11-13,CHF,0.010972732780668635
2009-11-20,CHF,0.02394715332089277
2009-11-27,CHF,-0.022837810996313837
2009-12-04,CHF,-0.01576395994820324
2009-12-11,CHF,0.006324011392191969
2009-12-18,CHF,-0.011433813169515155
2009-12-25,CHF,-0.024089838618918447
2010-01-01,CHF,-0.044999232165065434
2010-01-08,CHF,0.01294999860064727
2010-01-15,CHF,-0.0030137574615989476
2010-01-22,CHF,0.008767628857892012
2010-01-29,CHF,0.009823907916513483
2010-02-05,CHF,0.012061876996808775
2010-02-12,CHF,-0.002943122399689215
2010-02-19,CHF,0.016135905614398725
2010-02-26,CHF,-0.028902542888531547
2010-03-05,CHF,-0.01591249378457251
2010-03-12,CHF,0.015195177839980385
2010-03-19,CHF,-0.014878378067226309
2010-03-26,CHF,0.0021515132499673718
2010-04-02,CHF,0.0028138489735265067
2010-04-09,CHF,-0.019622889180441125
2010-04-16,CHF,7.615136023066396e-4
2010-04-23,CHF,-0.0088814481994272
2010-04-30,CHF,-0.008657207294922684
2010-05-07,CHF,0.0075900914879418625
2010-05-14,CHF,-0.01669683255632408
2010-05-21,CHF,-0.014375127456972888
2010-05-28,CHF,0.017551450882462922
2010-06-04,CHF,-0.0024918714529159986
2010-06-11,CHF,-0.02244851251326488
2010-06-18,CHF,-0.0023072623484639877
2010-06-25,CHF,0.005329935012309195
2010-07-02,CHF,0.025907010769064816
2010-07-09,CHF,0.014628623584615703
2010-07-16,CHF,0.020697445698258012
2010-07-23,CHF,0.008590401841746025
2010-07-30,CHF,-0.0041644457700530085
2010-08-06,CHF,0.01068155525265232
2010-08-13,CHF,-0.0025309970812800774
2010-08-20,CHF,-0.010201141964429943
2010-08-27,CHF,0.006473022530518726
2010-09-03,CHF,-0.029121422952005135
2010-09-10,CHF,0.00872134486213987
2010-09-17,CHF,0.003231762687224237
2010-09-24,CHF,-0.0026012509746170956
2010-10-01,CHF,0.0218288241129821
2010-10-08,CHF,0.002901750068857136
2010-10-15,CHF,-0.005946082479612019
2010-10-22,CHF,-0.012036354302944016
2010-10-29,CHF,0.010712620425196166
2010-11-05,CHF,0.026323035105462193
2010-11-12,CHF,0.01816736293111354
2010-11-19,CHF,0.011935719237577375
2010-11-26,CHF,0.002233502915780848
2010-12-03,CHF,0.006821304414985701
2010-12-10,CHF,-0.035794847987501356
2010-12-17,CHF,0.011487885066528668
2010-12-24,CHF,0.008548390412119246
2010-12-31,CHF,0.008833248437533355
2011-01-07,CHF,-2.874142298680271e-4
2011-01-14,CHF,-0.0017200419975565975
2011-01-21,CHF,-0.00892104402871288
2011-01-28,CHF,0.019589992564750667
2011-02-04,CHF,0.014400907507436143
2011-02-11,CHF,0.012988882217801798
2011-02-18,CHF,-0.017473913778650513
2011-02-25,CHF,0.02862770986166612
2011-03-04,CHF,0.02769100017479409
2011-03-11,CHF,0.010510774671047602
2011-03-18,CHF,-0.010093244456151812
2011-03-25,CHF,-0.03610715033764484
2011-04-01,CHF,0.017281375115575717
2011-04-08,CHF,0.01229202039132644
2011-04-15,CHF,-0.0024569045579257683
2011-04-22,CHF,0.008617502682159361
2011-04-29,CHF,-0.012153273816222193
2011-05-06,CHF,0.01511022135669267
2011-05-13,CHF,0.006909345611185727
2011-05-20,CHF,0.007569652733838743
2011-05-27,CHF,-0.010990835440165775
2011-06-03,CHF,-0.01039760950495864
2011-06-10,CHF,0.01529341217914625
2011-06-17,CHF,-0.011469705927728958
2011-06-24,CHF,-0.009631848362801529
2011-07-01,CHF,0.03736140225689322
2011-07-08,CHF,0.02281901083835476
2011-07-15,CHF,0.018349287473205307
2011-07-22,CHF,-0.02608423623350618
2011-07-29,CHF,-0.03920881397413111
2011-08-05,CHF,-0.03906937661562255
2011-08-12,CHF,0.05542494653595541
2011-08-19,CHF,0.01585617981587913
2011-08-26,CHF,0.023065706414374953
2011-09-02,CHF,0.014456040405071851
2011-09-09,CHF,-0.016767170584638277
2011-09-16,CHF,0.005539778978798395
2011-09-23,CHF,0.0169031810394109
2011-09-30,CHF,-0.012485329544475468
2011-10-07,CHF,-0.0018592660214032525
2011-10-14,CHF,-0.03690727159204183
2011-10-21,CHF,0.024327890045603536
2011-10-28,CHF,0.015316677946520783
2011-11-04,CHF,0.0096497676878052
2011-11-11,CHF,0.00668468774571747
2011-11-18,CHF,-0.009513392800085195
2011-11-25,CHF,-0.005047449366445534
2011-12-02,CHF,0.005819406775563802
2011-12-09,CHF,-0.007450231854959128
2011-12-16,CHF,0.007827915743497185
2011-12-23,CHF,0.014230078380077222
2011-12-30,CHF,-0.0061308232357309275
2012-01-06,CHF,-0.009077309929949193
2012-01-13,CHF,-0.02035240591739478
2012-01-20,CHF,-0.0024739084416664
2012-01-27,CHF,-0.02795055320488868
2012-02-03,CHF,0.0036612867061870903
2012-02-10,CHF,-0.00963455140406947
2012-02-17,CHF,-0.0039840266962202055
2012-02-24,CHF,-7.859197302874819e-4
2012-03-02,CHF,-5.83093001488475e-4
2012-03-09,CHF,0.010600055996202205
2012-03-16,CHF,0.03465440581263477
2012-03-23,CHF,0.015301039287323568
2012-03-30,CHF,0.026649253867766155
2012-04-06,CHF,0.020614669383367555
2012-04-13,CHF,-0.014114736890171101
2012-04-20,CHF,0.005644323960760533
2012-04-27,CHF,-0.009860453593256449
2012-05-04,CHF,0.005602123146204454
2012-05-11,CHF,0.006649287547652366
2012-05-18,CHF,0.007642636661665945
2012-05-25,CHF,0.01873576206044627
2012-06-01,CHF,4.2273913208547243e-4
2012-06-08,CHF,-0.01118322125066759
2012-06-15,CHF,-0.005194247979238144
2012-06-22,CHF,-0.0059316703590319
2012-06-29,CHF,0.005973649690229941
2012-07-06,CHF,0.0012910266128061771
2012-07-13,CHF,0.0017890742491376366
2012-07-20,CHF,-0.014978623793867878
2012-07-27,CHF,0.006204618069594146
2012-08-03,CHF,7.41089881356751e-5
2012-08-10,CHF,-0.021105151090436428
2012-08-17,CHF,-0.012810006179593159
2012-08-24,CHF,-0.010831250826786173
2012-08-31,CHF,-0.003181423438025759
2012-09-07,CHF,0.022421662409188033
2012-09-14,CHF,-0.007494411726167694
2012-09-21,CHF,0.005816744100688243
2012-09-28,CHF,-4.736270256628073e-4
2012-10-05,CHF,-0.004618909016470753
2012-10-12,CHF,0.03238218714307867
2012-10-19,CHF,-0.0014224567019899162
2012-10-26,CHF,-0.01652260958489206
2012-11-02,CHF,-0.010767573558384355
2012-11-09,CHF,-0.0036410188575121084
2012-11-16,CHF,-0.013251417988280475
2012-11-23,CHF,0.0011522477001847586
2012-11-30,CHF,-0.011010936982955655
2012-12-07,CHF,6.725861109768356e-4
2012-12-14,CHF,0.004266683115202603
2012-12-21,CHF,0.035125955599405144
2012-12-28,CHF,-0.016429299867952975
2013-01-04,CHF,0.030361640007248728
2013-01-11,CHF,-0.021789138560218156
2013-01-18,CHF,0.02214785589675112
2013-01-25,CHF,-7.004046610753507e-4
2013-02-01,CHF,-0.013300472506397055
2013-02-08,CHF,-0.008380801855229502
2013-02-15,CHF,0.005272289485121961
2013-02-22,CHF,-0.02266886632545439
2013-03-01,CHF,0.009320078756363528
2013-03-08,CHF,7.872021098163113e-4
2013-03-15,CHF,0.010051500230494219
2013-03-22,CHF,-0.02028983241965581
2013-03-29,CHF,0.011369452490328245
2013-04-05,CHF,0.025441292375245617
2013-04-12,CHF,-0.028942395804314743
2013-04-19,CHF,-0.005421734005820887
2013-04-26,CHF,0.004331289315146664
2013-05-03,CHF,-0.013001847728972477
2013-05-10,CHF,-0.015183424854666018
2013-05-17,CHF,-0.002968056507412915
2013-05-24,CHF,0.013600516733855691
2013-05-31,CHF,-0.012353721266115992
2013-06-07,CHF,0.005872775879266056
2013-06-14,CHF,0.005521465751784095
2013-06-21,CHF,0.02132177995306727
2013-06-28,CHF,0.018049791526873075
2013-07-05,CHF,1.2735283311375687e-4
2013-07-12,CHF,-0.007941809981843682
2013-07-19,CHF,-0.015994099236838276
2013-07-26,CHF,0.006710692443937117
2013-08-02,CHF,-0.0022421008928863013
2013-08-09,CHF,-0.018834062668374753
2013-08-16,CHF,0.008681393543662541
2013-08-23,CHF,0.011833825683817937
2013-08-30,CHF,-0.01183888001677217
2013-09-06,CHF,9.553077169104879e-4
2013-09-13,CHF,0.007019546715362661
2013-09-20,CHF,-0.00579839429802977
2013-09-27,CHF,-0.004965583267428346
2013-10-04,CHF,0.0019593899019565006
2013-10-11,CHF,-0.0028366082630230886
2013-10-18,CHF,-0.007615453138455895
2013-10-25,CHF,0.018117723207757976
2013-11-01,CHF,-0.009189507016441037
2013-11-08,CHF,0.03493555161147339
2013-11-15,CHF,-0.020994471909975287
2013-11-22,CHF,-0.015449112395137046
2013-11-29,CHF,-0.015242904093065661
2013-12-06,CHF,-0.041735317848242685
2013-12-13,CHF,-0.015149552278419732
2013-12-20,CHF,6.452648212521795e-4
2013-12-27,CHF,0.006355231956860376
2014-01-03,CHF,-0.006611812099179163
2014-01-10,CHF,-0.005309621872607235
2014-01-17,CHF,0.0029857451250949675
2014-01-24,CHF,0.009468238880106655
2014-01-31,CHF,-0.002847447013730845
2014-02-07,CHF,0.004075317223727944
2014-02-14,CHF,-0.018214398838651925
2014-02-21,CHF,0.01143522278597468
2014-02-28,CHF,0.0026983666389033913
2014-03-07,CHF,-0.027569551457696097
2014-03-14,CHF,0.002208342052954973
2014-03-21,CHF,0.02994479722928324
2014-03-28,CHF,0.006615842932217409
2014-04-04,CHF,0.0078231504722714
2014-04-11,CHF,-0.02129520542239004
2014-04-18,CHF,-0.0031320122928315012
2014-04-25,CHF,-0.003387913665323431
2014-05-02,CHF,7.39765015154084e-4
2014-05-09,CHF,-0.007973948461601973
2014-05-16,CHF,-0.004065514644436203
2014-05-23,CHF,-0.007703884508995704
2014-05-30,CHF,-0.003076702078723795
2014-06-06,CHF,0.015325470841104166
2014-06-13,CHF,0.02590375034769331
2014-06-20,CHF,-0.003898826859744807
2014-06-27,CHF,-0.013959749959211638
2014-07-04,CHF,0.010692001620331001
2014-07-11,CHF,0.04612129725369784
2014-07-18,CHF,0.0291363373477551
2014-07-25,CHF,0.042790631752409485
2014-08-01,CHF,0.042677729247491025
2014-08-08,CHF,-0.010929416350787612
2014-08-15,CHF,0.040735053550417316
2014-08-22,CHF,-0.015566347511727655
2014-08-29,CHF,0.005391708359120874
2014-09-05,CHF,0.00949006005479558
2014-09-12,CHF,0.0058504907106646286
2014-09-19,CHF,-0.0144978155654562
2014-09-26,CHF,0.01774920352302345
2014-10-03,CHF,-0.001725896021108665
2014-10-10,CHF,0.016356279886945803
2014-10-17,CHF,-0.007729291342268835
2014-10-24,CHF,0.011000964592881489
2014-10-31,CHF,-0.0087961542698811
2014-11-07,CHF,0.01332183881607511
2014-11-14,CHF,-0.03675695915809767
2014-11-21,CHF,0.006567246823714904
2014-11-28,CHF,-0.001011171370073765
2014-12-05,CHF,7.465528883837376e-4
2014-12-12,CHF,-0.018898198560582908
2014-12-19,CHF,-0.009872962894371912
2014-12-26,CHF,-0.0183157675333021
2015-01-02,CHF,-0.019496146368003262
2015-01-09,CHF,0.008431873831596232
2015-01-16,CHF,0.018387052906054618
2015-01-23,CHF,-0.028053073922254916
2015-01-30,CHF,8.578807920958491e-5
2015-02-06,CHF,0.01013373306091632
2015-02-13,CHF,-0.003934483594528972
2015-02-20,CHF,0.006562796629354271
2015-02-27,CHF,9.745121445068228e-4
2015-03-06,CHF,-0.010037778282565865
2015-03-13,CHF,0.020341254638736376
2015-03-20,CHF,0.01252710814650618
2015-03-27,CHF,0.02598804081286471
2015-04-03,CHF,-0.024172423678634578
2015-04-10,CHF,-0.0346858780664292
2015-04-17,CHF,0.013436325816440357
2015-04-24,CHF,-0.016978790752655626
2015-05-01,CHF,-0.006385458689748034
2015-05-08,CHF,-0.07096047203597994
2015-05-15,CHF,0.03310254328535784
2015-05-22,CHF,-0.033658360472317884
2015-05-29,CHF,0.04849863902566894
2015-06-05,CHF,-0.03551019033617008
2015-06-12,CHF,0.013953278120781407
2015-06-19,CHF,0.03683025707657437
2015-06-26,CHF,0.0050163398080058505
2015-07-03,CHF,-0.028077845258050783
2015-07-10,CHF,-0.054551023591264625
2015-07-17,CHF,-0.009340488505123097
2015-07-24,CHF,0.01301952734121549
2015-07-31,CHF,0.01838866016460308
2015-08-07,CHF,0.001112741622994802
2015-08-14,CHF,0.04308804014202074
2015-08-21,CHF,-0.0037067042344566224
2015-08-28,CHF,-0.0016539928257650932
2015-09-04,CHF,-0.018208357379640487
2015-09-11,CHF,0.01945971947514711
2015-09-18,CHF,-0.013675643517140934
2015-09-25,CHF,0.015877721265586363
2015-10-02,CHF,0.004164995463399341
2015-10-09,CHF,-0.014908665432177155
2015-10-16,CHF,0.009731821356800441
2015-10-23,CHF,0.021328058503507434
2015-10-30,CHF,0.002167998023058071
2015-11-06,CHF,-0.015222455235316732
2015-11-13,CHF,-0.005357650018945915
2015-11-20,CHF,6.831570852303594e-4
2015-11-27,CHF,-0.022534704305716788
2015-12-04,CHF,-0.0037457584745392604
2015-12-11,CHF,0.030272638991012984
2015-12-18,CHF,0.016389863682928756
2015-12-25,CHF,-0.011963759988468364
2016-01-01,CHF,0.018231757774641942
2016-01-08,CHF,-0.007796656074010785
2016-01-15,CHF,NaN
2016-01-22,CHF,0.007992203340771862
2016-01-29,CHF,-0.02084053993516507
2016-02-05,CHF,-0.01146750967849792
2016-02-12,CHF,0.011150775978157675
2016-02-19,CHF,0.03410725339444842
2016-02-26,CHF,-0.013981141544615258
2016-03-04,CHF,0.040126953158315846
2016-03-11,CHF,-0.03204068024997647
2016-03-18,CHF,-0.006264349970962537
2016-03-25,CHF,0.040087770685957716
2016-04-01,CHF,0.011797197012843812
2016-04-08,CHF,0.012819084615317894
2016-04-15,CHF,0.019863893030803673
2016-04-22,CHF,-0.006727383340513057
2016-04-29,CHF,0.0014713845646888968
2016-05-06,CHF,-0.008839588478148424
2016-05-13,CHF,-0.029818927883367638
2016-05-20,CHF,-0.006448194005050889
2016-05-27,CHF,0.011181457735483903
2016-06-03,CHF,-0.012793991401819676
2016-06-10,CHF,-0.009636294867100804
2016-06-17,CHF,-0.007298020571068024
2016-06-24,CHF,0.012058422697983363
2016-07-01,CHF,-0.021197963882335857
2016-07-08,CHF,0.02144621981681421
2016-07-15,CHF,0.03554735280953006
2016-07-22,CHF,-0.021863809531948344
2016-07-29,CHF,0.004254998385645528
2016-08-05,CHF,0.020131134247991945
2016-08-12,CHF,-0.007888182285987606
2016-08-19,CHF,0.004928967563717903
2016-08-26,CHF,-0.013901266597868318
2016-09-02,CHF,-0.00498915308355782
2016-09-09,CHF,0.0012362056717783337
2016-09-16,CHF,0.008728518272950018
2016-09-23,CHF,0.0258549905594798
2016-09-30,CHF,0.015352735726360355
2016-10-07,CHF,0.016436161180416724
2016-10-14,CHF,-0.020520607431832396
2016-10-21,CHF,0.004614898530633257
2016-10-28,CHF,-0.01610501726159516
2016-11-04,CHF,0.02036621511059937
2016-11-11,CHF,0.012768131691263722
2016-11-18,CHF,-0.016329431930550153
2016-11-25,CHF,0.035009034470848216
2016-12-02,CHF,-0.021398946630800025
2016-12-09,CHF,-0.03807080514026933
2016-12-16,CHF,0.028295818350742675
2016-12-23,CHF,8.169731431036525e-4
2016-12-30,CHF,-0.014146672639440517
2017-01-06,CHF,0.030331492455586886
2017-01-13,CHF,-0.014330328799401668
2017-01-20,CHF,-0.02108002763333685
2017-01-27,CHF,-0.019783748892174907
2017-02-03,CHF,0.02233044731001365
2017-02-10,CHF,-0.03562698880225215
2017-02-17,CHF,-0.022689826592681653
2017-02-24,CHF,0.00953243573178932
2017-03-03,CHF,-0.030525596417585465
2017-03-10,CHF,-0.029977656900497786
2017-03-17,CHF,0.004452536812369739
2017-03-24,CHF,0.0047706711638493375
2017-03-31,CHF,-0.007878707637468906
2017-04-07,CHF,0.01665736773151724
2017-04-14,CHF,0.028864186460999294
2017-04-21,CHF,0.00645526932304983
2017-04-28,CHF,-0.011075514798573056
2017-05-05,CHF,-0.009290796378124588
2017-05-12,CHF,0.010974916805750062
2017-05-19,CHF,0.02601688070229785
2017-05-26,CHF,0.01885449691338751
2017-06-02,CHF,-0.01883790068412584
2017-06-09,CHF,0.018216465180973453
2017-06-16,CHF,0.02468303016295411
2017-06-23,CHF,0.009853234316125737
2017-06-30,CHF,0.01495381198407908
2017-07-07,CHF,-0.029814511377453112
2017-07-14,CHF,0.0031158776726373416
2017-07-21,CHF,0.023087438259071884
2017-07-28,CHF,-0.004254628509827279
2017-08-04,CHF,0.0170653582651042
2008-12-26,CZK,0.009063562084652935
2009-01-02,CZK,-0.022742384951076288
